onset	duration	Block	Phase	Trial	Cue	Image	CorrResp	Resp	Accuracy	ISI	RT_from_CueOnset	ITI
323.62	2	2	1	51	1	1	1	1	1	1	2.33	5.00E-01
328.4	2	2	1	52	1	2	2	2	1	1	0.54	5.00E-01
333.19	2	2	1	53	1	2	2	2	1	1	0.57	2.50E+00
339.97	2	2	1	54	3	3	3	3	1	1	2.34	3.50E+00
347.75	2	2	1	55	2	2	2	2	1	1	2.21	1.50E+00
353.54	2	2	1	56	2	2	2	1	0	1	0.63	5.00E-01
358.32	2	2	1	57	4	3	3	4	0	1	0.62	5.00E-01
363.11	2	2	1	58	2	2	2	1	0	1	0.57	5.00E-01
367.89	2	2	1	59	4	4	4	4	1	1	0.57	1.50E+00
373.67	2	2	1	60	3	4	4	3	0	1	0.65	5.00E-01
378.46	2	2	1	61	4	4	4	4	1	1	0.55	2.50E+00
385.24	2	2	1	62	4	4	4	4	1	1	0.65	2.50E+00
392.02	2	2	1	63	3	4	4	3	0	1	0.67	5.00E-01
396.81	2	2	1	64	1	2	2	2	1	1	0.55	5.00E-01
401.59	2	2	1	65	3	3	3	3	1	1	0.65	5.00E-01
406.38	2	2	1	66	2	1	1	1	1	1	0.45	5.00E-01
411.16	2	2	1	67	2	2	2	2	1	1	2.18	5.00E-01
415.93	2	2	1	68	1	2	2	2	1	1	0.59	5.00E-01
420.71	2	2	1	69	1	1	1	2	0	1	0.64	1.50E+00
426.49	2	2	1	70	1	1	1	2	0	1	0.56	5.00E-01
431.28	2	2	1	71	2	2	2	1	0	1	0.58	5.00E-01
436.06	2	2	1	72	4	3	3	4	0	1	0.67	1.50E+00
441.84	2	2	1	73	4	4	4	4	1	1	0.58	5.00E-01
446.63	2	2	1	74	1	1	1	2	0	1	0.7	4.50E+00
455.41	2	2	1	75	4	4	4	4	1	1	0.54	5.50E+00
465.2	2	2	1	76	2	1	1	1	1	1	0.59	2.50E+00
471.98	2	2	1	77	4	4	4	4	1	1	0.65	5.00E-01
476.76	2	2	1	78	1	1	1	1	1	1	2.51	5.00E-01
481.55	2	2	1	79	3	3	3	3	1	1	0.7	5.00E-01
486.33	2	2	1	80	4	4	4	4	1	1	2.39	1.50E+00
492.11	2	2	1	81	3	3	3	3	1	1	2.25	5.00E-01
496.9	2	2	1	82	4	4	4	4	1	1	2.41	5.00E-01
501.68	2	2	1	83	2	1	1	1	1	1	2.31	3.50E+00
509.47	2	2	1	84	1	1	1	1	1	1	2.27	1.50E+00
515.25	2	2	1	85	3	3	3	3	1	1	2.34	1.50E+00
521.03	2	2	1	86	4	4	4	4	1	1	2.44	1.50E+00
526.82	2	2	1	87	2	1	1	1	1	1	2.28	4.50E+00
535.6	2	2	1	88	4	4	4	4	1	1	2.43	5.00E-01
540.38	2	2	1	89	1	1	1	1	1	1	2.18	5.00E-01
545.17	2	2	1	90	4	3	3	4	0	1	0.6	5.50E+00
554.95	2	2	1	91	3	3	3	3	1	1	0.68	2.50E+00
561.74	2	2	1	92	2	2	2	1	0	1	0.68	5.50E+00
571.52	2	2	1	93	3	3	3	3	1	1	0.57	3.50E+00
579.3	2	2	1	94	2	2	2	1	0	1	0.55	1.50E+00
585.09	2	2	1	95	4	4	4	4	1	1	0.64	5.00E-01
589.87	2	2	1	96	3	3	3	3	1	1	0.56	1.50E+00
595.65	2	2	1	97	2	1	1	1	1	1	2.17	5.00E-01
600.44	2	2	1	98	4	3	3	3	1	1	2.34	3.50E+00
608.22	2	2	1	99	1	1	1	2	0	1	0.57	5.00E-01
613.01	2	2	1	100	3	3	3	3	1	1	0.63	5.00E-01
