onset	duration	Block	Phase	Trial	Cue	Image	CorrResp	Resp	Accuracy	ISI	RT_from_CueOnset	ITI
236.85	2	2	1	41	4	3	3	3	1	1	2.36	5.00E-01
241.63	2	2	1	42	3	3	3	3	1	1	2.39	3.50E+00
249.42	2	2	1	43	2	2	2	2	1	1	2.21	1.50E+00
255.2	2	2	1	44	1	1	1	2	0	1	2.3	5.00E-01
259.98	2	2	1	45	4	3	3	3	1	1	2.3	1.50E+00
265.77	2	2	1	46	3	4	4	2	0	1	3.3	2.50E+00
272.55	2	2	1	47	3	4	4	4	1	1	2.35	5.00E-01
277.33	2	2	1	48	1	1	1	1	1	1	2.38	5.00E-01
282.12	2	2	1	49	1	2	2	2	1	1	2.28	5.00E-01
286.9	2	2	1	50	2	2	2	2	1	1	2.5	5.00E-01
291.69	2	2	1	51	1	1	1	1	1	1	2.42	5.00E-01
296.47	2	2	1	52	4	3	3	3	1	1	2.56	5.00E-01
301.25	2	2	1	53	3	4	4	4	1	1	2.59	2.50E+00
308.04	2	2	1	54	2	2	2	2	1	1	2.38	1.50E+00
313.82	2	2	1	55	4	4	4	4	1	1	2.4	5.00E-01
318.6	2	2	1	56	4	3	3	3	1	1	2.46	8
330.89	2	2	1	57	2	2	2	2	1	1	2.33	1.50E+00
336.67	2	2	1	58	1	2	2	2	1	1	2.23	2.50E+00
343.45	2	2	1	59	1	1	1	2	0	1	3	1.50E+00
349.24	2	2	1	60	3	4	4	4	1	1	2.49	8
361.52	2	2	1	61	4	4	4	4	1	1	2.38	2.50E+00
368.31	2	2	1	62	1	2	2	2	1	1	2.47	5.50E+00
378.09	2	2	1	63	2	2	2	2	1	1	2.38	5.00E-01
382.87	2	2	1	64	1	1	1	4	0	1	2.64	1.50E+00
388.66	2	2	1	65	2	1	1	1	1	1	2.3	3.50E+00
396.44	2	2	1	66	2	1	1	1	1	1	2.24	1.50E+00
402.23	2	2	1	67	3	3	3	4	0	1	3.4	4.50E+00
411.01	2	2	1	68	2	2	2	2	1	1	2.39	4.50E+00
419.79	2	2	1	69	4	3	3	3	1	1	2.38	5.00E-01
424.58	2	2	1	70	2	2	2	2	1	1	2.51	5.00E-01
429.36	2	2	1	71	2	1	1	1	1	1	2.71	3.50E+00
437.14	2	2	1	72	1	2	2	2	1	1	2.72	3.50E+00
444.93	2	2	1	73	2	2	2	2	1	1	2.34	5.00E-01
449.71	2	2	1	74	1	1	1	1	1	1	2.37	1.50E+00
455.5	2	2	1	75	1	1	1	1	1	1	3.25	4.50E+00
464.28	2	2	1	76	4	4	4	4	1	1	2.47	5.00E-01
469.06	2	2	1	77	1	2	2	2	1	1	2.32	5.00E-01
473.85	2	2	1	78	2	2	2	2	1	1	2.38	5.00E-01
478.63	2	2	1	79	4	3	3	3	1	1	2.42	5.50E+00
488.41	2	2	1	80	3	4	4	4	1	1	2.4	3.50E+00
496.2	2	2	1	81	3	4	4	4	1	1	3.18	5.00E-01
500.98	2	2	1	82	1	1	1	1	1	1	3.12	2.50E+00
507.77	2	2	1	83	3	3	3	3	1	1	3.55	1.50E+00
513.55	2	2	1	84	2	1	1	n/a	n/a	1	n/a	5.00E-01
518.33	2	2	1	85	2	1	1	1	1	1	2.25	1.50E+00
524.12	2	2	1	86	4	4	4	4	1	1	2.97	1.50E+00
529.9	2	2	1	87	4	3	3	n/a	n/a	1	n/a	5.00E-01
534.68	2	2	1	88	1	1	1	1	1	1	2.3	5.00E-01
539.47	2	2	1	89	1	1	1	1	1	1	1.27	3.50E+00
547.25	2	2	1	90	2	2	2	1	0	1	3.04	4.50E+00
556.04	2	2	1	91	2	2	2	2	1	1	2.31	5.00E-01
560.82	2	2	1	92	2	1	1	n/a	n/a	1	n/a	5.50E+00
570.6	2	2	1	93	3	4	4	4	1	1	2.47	5.00E-01
575.39	2	2	1	94	3	3	3	3	1	1	2.4	2.50E+00
582.17	2	2	1	95	2	2	2	2	1	1	2.28	1.50E+00
587.96	2	2	1	96	3	3	3	3	1	1	2.29	5.00E-01
592.74	2	2	1	97	4	4	4	4	1	1	2.37	1.50E+00
598.52	2	2	1	98	3	3	3	3	1	1	2.76	5.00E-01
603.31	2	2	1	99	3	3	3	3	1	1	2.34	5.50E+00
613.09	2	2	1	100	4	3	3	3	1	1	3.71	5.00E-01
