onset	duration	Block	Phase	Trial	Cue	Image	CorrResp	Resp	Accuracy	ISI	RT_from_CueOnset	ITI
423.94	2	2	1	70	1	2	2	2	1	1	2.37	1.50E+00
429.71	2	2	1	71	4	4	4	4	1	1	2.5	5.00E-01
434.47	2	2	1	72	3	3	3	3	1	1	2.7	1.50E+00
440.24	2	2	1	73	3	3	3	3	1	1	2.45	5.00E-01
445.01	2	2	1	74	2	2	2	2	1	1	2.44	2.50E+00
451.77	2	2	1	75	4	3	3	3	1	1	2.35	5.00E-01
456.54	2	2	1	76	2	2	2	2	1	1	2.29	1.50E+00
462.31	2	2	1	77	1	1	1	1	1	1	2.49	1.50E+00
468.08	2	2	1	78	2	2	2	2	1	1	2.39	5.50E+00
477.84	2	2	1	79	4	4	4	4	1	1	2.48	1.50E+00
483.61	2	2	1	80	1	1	1	1	1	1	2.42	5.00E-01
488.38	2	2	1	81	3	3	3	3	1	1	2.62	5.00E-01
493.14	2	2	1	82	3	3	3	3	1	1	2.53	5.00E-01
497.91	2	2	1	83	3	4	4	4	1	1	2.57	3.50E+00
505.68	2	2	1	84	3	4	4	4	1	1	2.64	2.50E+00
512.44	2	2	1	85	1	1	1	1	1	1	2.36	1.50E+00
518.21	2	2	1	86	1	1	1	1	1	1	2.34	1.50E+00
523.98	2	2	1	87	3	3	3	3	1	1	2.6	5.00E-01
528.75	2	2	1	88	2	2	2	2	1	1	2.34	1.50E+00
534.51	2	2	1	89	1	1	1	1	1	1	2.32	4.50E+00
543.28	2	2	1	90	2	1	1	1	1	1	2.32	5.00E-01
548.05	2	2	1	91	1	1	1	1	1	1	2.4	3.50E+00
555.81	2	2	1	92	4	4	4	4	1	1	2.56	5.00E-01
560.58	2	2	1	93	1	2	2	2	1	1	2.46	2.50E+00
567.35	2	2	1	94	4	4	4	4	1	1	2.4	5.00E-01
572.11	2	2	1	95	2	1	1	1	1	1	2.28	8
584.38	2	2	1	96	4	3	3	3	1	1	2.56	5.00E-01
589.15	2	2	1	97	2	2	2	2	1	1	2.42	5.00E-01
593.92	2	2	1	98	4	4	4	4	1	1	2.43	1.50E+00
599.68	2	2	1	99	3	3	3	3	1	1	2.6	5.50E+00
609.45	2	2	1	100	4	4	4	4	1	1	2.75	2.50E+00
