onset	duration	Block	Phase	Trial	Cue	Image	CorrResp	Resp	Accuracy	ISI	RT_from_CueOnset	ITI
307.25	2	1	1	53	2	2	2	n/a	n/a	1	n/a	3.50E+00
315.03	2	1	1	54	3	4	4	2	0	1	0.84	1.50E+00
320.82	2	1	1	55	4	3	3	4	0	1	0.91	5.00E-01
325.6	2	1	1	56	1	2	2	n/a	n/a	1	n/a	5.00E-01
330.39	2	1	1	57	2	1	1	n/a	n/a	1	n/a	2.50E+00
337.17	2	1	1	58	4	4	4	3	0	1	0.75	1.50E+00
342.95	2	1	1	59	2	2	2	n/a	n/a	1	n/a	2.50E+00
349.74	2	1	1	60	1	2	2	2	1	1	0.81	5.50E+00
359.52	2	1	1	61	3	4	4	2	0	1	1.25	5.00E-01
364.3	2	1	1	62	3	3	3	n/a	n/a	1	n/a	1.50E+00
370.09	2	1	1	63	3	4	4	2	0	1	3.56	1.50E+00
375.87	2	1	1	64	2	2	2	2	1	1	0.79	3.50E+00
383.65	2	1	1	65	3	3	3	n/a	n/a	1	n/a	5.50E+00
393.44	2	1	1	66	4	4	4	2	0	1	0.87	3.50E+00
401.22	2	1	1	67	4	3	3	3	1	1	2.65	2.50E+00
408.01	2	1	1	68	1	1	1	n/a	n/a	1	n/a	5.00E-01
412.79	2	1	1	69	3	4	4	n/a	n/a	1	n/a	5.00E-01
417.57	2	1	1	70	3	3	3	3	1	1	2.72	5.50E+00
427.36	2	1	1	71	3	3	3	3	1	1	3.41	5.00E-01
432.14	2	1	1	72	2	2	2	2	1	1	2.77	2.50E+00
438.93	2	1	1	73	2	2	2	n/a	n/a	1	n/a	2.50E+00
445.71	2	1	1	74	1	1	1	2	0	1	2.69	4.50E+00
454.49	2	1	1	75	4	3	3	3	1	1	2.75	5.00E-01
459.28	2	1	1	76	1	2	2	2	1	1	1.27	5.50E+00
469.06	2	1	1	77	2	1	1	n/a	n/a	1	n/a	5.00E-01
473.84	2	1	1	78	4	4	4	n/a	n/a	1	n/a	5.00E-01
478.63	2	1	1	79	1	1	1	2	0	1	1.48	1.50E+00
484.41	2	1	1	80	4	4	4	2	0	1	0.89	5.50E+00
494.2	2	1	1	81	3	3	3	2	0	1	0.85	1.50E+00
499.98	2	1	1	82	2	2	2	n/a	n/a	1	n/a	5.00E-01
504.76	2	1	1	83	4	3	3	n/a	n/a	1	n/a	1.50E+00
510.55	2	1	1	84	4	3	3	n/a	n/a	1	n/a	5.00E-01
515.33	2	1	1	85	2	2	2	2	1	1	0.97	3.50E+00
523.11	2	1	1	86	1	1	1	n/a	n/a	1	n/a	1.50E+00
528.9	2	1	1	87	4	4	4	2	0	1	1.29	3.50E+00
536.68	2	1	1	88	2	2	2	n/a	n/a	1	n/a	1.50E+00
542.47	2	1	1	89	3	3	3	n/a	n/a	1	n/a	5.00E-01
547.25	2	1	1	90	2	1	1	2	0	1	0.71	3.50E+00
555.03	2	1	1	91	2	1	1	2	0	1	0.64	5.00E-01
559.82	2	1	1	92	4	4	4	n/a	n/a	1	n/a	5.50E+00
569.6	2	1	1	93	2	2	2	2	1	1	0.63	2.50E+00
576.38	2	1	1	94	3	3	3	n/a	n/a	1	n/a	5.00E-01
581.17	2	1	1	95	4	4	4	n/a	n/a	1	n/a	5.00E-01
585.95	2	1	1	96	2	2	2	n/a	n/a	1	n/a	2.50E+00
592.74	2	1	1	97	2	2	2	n/a	n/a	1	n/a	1.50E+00
598.52	2	1	1	98	4	4	4	n/a	n/a	1	n/a	2.50E+00
605.3	2	1	1	99	2	1	1	n/a	n/a	1	n/a	3.50E+00
613.09	2	1	1	100	3	3	3	3	1	1	3.69	5.00E-01
