onset	duration	Block	Phase	Trial	Cue	Image	CorrResp	Resp	Accuracy	ISI	RT_from_CueOnset	ITI
165.33	2	1	1	28	3	4	4	4	1	1	2.75	5.00E-01
170.09	2	1	1	29	2	2	2	2	1	1	2.68	5.00E-01
174.86	2	1	1	30	3	3	3	4	0	1	2.3	5.00E-01
179.62	2	1	1	31	2	2	2	2	1	1	2.6	5.00E-01
184.39	2	1	1	32	3	4	4	4	1	1	2.75	5.00E-01
189.15	2	1	1	33	4	4	4	4	1	1	2.56	5.00E-01
193.92	2	1	1	34	1	1	1	1	1	1	2.64	4.50E+00
202.68	2	1	1	35	1	1	1	1	1	1	2.57	5.00E-01
207.45	2	1	1	36	4	3	3	3	1	1	3.54	2.50E+00
214.21	2	1	1	37	2	2	2	2	1	1	2.63	1.50E+00
219.98	2	1	1	38	2	2	2	2	1	1	0.57	5.00E-01
224.74	2	1	1	39	1	1	1	1	1	1	3.67	5.00E-01
229.51	2	1	1	40	4	3	3	3	1	1	2.74	5.00E-01
234.27	2	1	1	41	4	4	4	4	1	1	3.03	8
246.54	2	1	1	42	3	3	3	3	1	1	2.83	1.50E+00
252.3	2	1	1	43	2	2	2	2	1	1	2.7	2.50E+00
259.07	2	1	1	44	2	2	2	2	1	1	2.68	5.00E-01
263.83	2	1	1	45	3	3	3	3	1	1	2.81	5.00E-01
268.6	2	1	1	46	2	2	2	2	1	1	3.04	5.00E-01
273.36	2	1	1	47	2	2	2	2	1	1	2.48	1.50E+00
279.13	2	1	1	48	3	3	3	3	1	1	2.73	1.50E+00
284.89	2	1	1	49	1	1	1	1	1	1	2.9	8
297.17	2	1	1	50	2	2	2	2	1	1	2.49	5.00E-01
301.94	2	1	1	51	4	4	4	3	0	1	3.09	5.50E+00
311.72	2	1	1	52	4	3	3	3	1	1	2.78	5.50E+00
321.5	2	1	1	53	1	1	1	1	1	1	2.77	5.00E-01
326.27	2	1	1	54	2	1	1	1	1	1	2.48	5.00E-01
331.05	2	1	1	55	2	2	2	2	1	1	2.48	5.00E-01
335.83	2	1	1	56	1	1	1	1	1	1	3.1	3.50E+00
343.59	2	1	1	57	4	4	4	4	1	1	3.02	1.50E+00
349.38	2	1	1	58	3	3	3	3	1	1	2.93	5.00E-01
354.14	2	1	1	59	1	1	1	1	1	1	2.76	5.00E-01
358.91	2	1	1	60	4	4	4	4	1	1	3.42	5.00E-01
363.67	2	1	1	61	1	2	2	2	1	1	2.62	4.50E+00
372.44	2	1	1	62	4	3	3	3	1	1	2.94	5.00E-01
377.2	2	1	1	63	1	1	1	1	1	1	2.68	1.50E+00
382.97	2	1	1	64	4	3	3	3	1	1	2.74	5.00E-01
387.75	2	1	1	65	3	4	4	n/a	n/a	1	n/a	1.50E+00
393.52	2	1	1	66	4	3	3	3	1	1	2.96	1.50E+00
399.3	2	1	1	67	4	4	4	3	0	1	3.58	1.50E+00
405.06	2	1	1	68	2	2	2	2	1	1	2.52	1.50E+00
410.83	2	1	1	69	3	3	3	n/a	n/a	1	n/a	3.50E+00
418.61	2	1	1	70	1	1	1	1	1	1	2.77	5.00E-01
423.37	2	1	1	71	4	3	3	3	1	1	3.02	1.50E+00
429.16	2	1	1	72	2	1	1	1	1	1	2.4	1.50E+00
434.92	2	1	1	73	1	1	1	1	1	1	2.96	5.50E+00
444.69	2	1	1	74	1	1	1	1	1	1	2.36	3.50E+00
452.47	2	1	1	75	1	1	1	1	1	1	3.6	5.00E-01
457.23	2	1	1	76	4	3	3	n/a	n/a	1	n/a	3.50E+00
465.01	2	1	1	77	1	2	2	2	1	1	2.48	3.50E+00
472.8	2	1	1	78	1	1	1	1	1	1	2.45	3.50E+00
480.56	2	1	1	79	2	2	2	2	1	1	2.55	5.00E-01
485.34	2	1	1	80	3	4	4	n/a	n/a	1	n/a	5.00E-01
490.11	2	1	1	81	2	2	2	2	1	1	2.53	5.00E-01
494.87	2	1	1	82	1	2	2	2	1	1	2.53	4.50E+00
503.65	2	1	1	83	2	2	2	2	1	1	3.37	4.50E+00
512.42	2	1	1	84	3	3	3	3	1	1	2.87	5.00E-01
517.2	2	1	1	85	1	1	1	2	0	1	3.07	2.50E+00
523.98	2	1	1	86	2	1	1	1	1	1	3.03	1.50E+00
529.75	2	1	1	87	3	3	3	3	1	1	3.23	5.00E-01
534.53	2	1	1	88	1	1	1	1	1	1	2.87	5.00E-01
539.29	2	1	1	89	3	3	3	3	1	1	2.98	5.50E+00
549.06	2	1	1	90	4	4	4	4	1	1	3.46	1.50E+00
554.84	2	1	1	91	2	2	2	2	1	1	3.24	3.50E+00
562.61	2	1	1	92	3	4	4	4	1	1	2.7	3.50E+00
570.39	2	1	1	93	4	3	3	3	1	1	2.64	5.00E-01
575.15	2	1	1	94	4	4	4	4	1	1	2.35	1.50E+00
580.92	2	1	1	95	2	2	2	2	1	1	2.53	5.50E+00
590.7	2	1	1	96	3	4	4	4	1	1	3.55	5.00E-01
595.46	2	1	1	97	2	2	2	2	1	1	3.05	2.50E+00
602.24	2	1	1	98	1	1	1	n/a	n/a	1	n/a	5.00E-01
607.01	2	1	1	99	4	3	3	3	1	1	3.18	5.00E-01
611.78	2	1	1	100	1	1	1	1	1	1	2.9	5.00E-01
