onset	duration	Block	Phase	Trial	Cue	Image	CorrResp	Resp	Accuracy	ISI	RT_from_CueOnset	ITI
358.26	2	2	1	60	4	4	4	4	1	1	2.53	1.50E+00
364.04	2	2	1	61	2	1	1	1	1	1	2.34	3.50E+00
371.83	2	2	1	62	4	3	3	4	0	1	1.1	5.00E-01
376.61	2	2	1	63	1	2	2	2	1	1	2.42	5.00E-01
381.39	2	2	1	64	1	1	1	1	1	1	2.25	5.00E-01
386.18	2	2	1	65	4	4	4	3	0	1	2.43	5.00E-01
390.96	2	2	1	66	3	3	3	3	1	1	2.33	1.50E+00
396.74	2	2	1	67	3	3	3	3	1	1	2.36	4.50E+00
405.53	2	2	1	68	2	2	2	2	1	1	2.39	3.50E+00
413.31	2	2	1	69	4	3	3	3	1	1	2.21	5.00E-01
418.09	2	2	1	70	2	2	2	2	1	1	2.48	1.50E+00
423.88	2	2	1	71	3	4	4	4	1	1	2.86	5.00E-01
428.66	2	2	1	72	1	2	2	1	0	1	0.9	5.50E+00
438.45	2	2	1	73	4	4	4	3	0	1	2.4	5.00E-01
443.23	2	2	1	74	2	1	1	2	0	1	1.2	2.50E+00
450.01	2	2	1	75	1	2	2	2	1	1	2.32	5.00E-01
454.8	2	2	1	76	4	3	3	3	1	1	2.4	3.50E+00
462.58	2	2	1	77	4	4	4	4	1	1	2.52	1.50E+00
468.37	2	2	1	78	4	3	3	3	1	1	2.44	3.50E+00
476.15	2	2	1	79	1	2	2	2	1	1	2.23	1.50E+00
481.93	2	2	1	80	3	3	3	3	1	1	2.38	2.50E+00
488.72	2	2	1	81	4	4	4	4	1	1	2.37	1.50E+00
494.5	2	2	1	82	1	2	2	2	1	1	2.4	5.50E+00
504.28	2	2	1	83	1	1	1	1	1	1	2.48	5.00E-01
509.07	2	2	1	84	1	2	2	2	1	1	2.31	1.50E+00
514.85	2	2	1	85	4	4	4	4	1	1	2.4	5.00E-01
519.63	2	2	1	86	1	2	2	2	1	1	2.31	5.00E-01
524.42	2	2	1	87	3	3	3	3	1	1	2.72	4.50E+00
533.2	2	2	1	88	4	4	4	4	1	1	2.22	5.00E-01
537.99	2	2	1	89	1	1	1	1	1	1	2.31	2.50E+00
544.77	2	2	1	90	1	2	2	2	1	1	2.32	1.50E+00
550.55	2	2	1	91	3	3	3	3	1	1	2.37	8
562.84	2	2	1	92	1	1	1	1	1	1	2.41	5.00E-01
567.62	2	2	1	93	2	1	1	1	1	1	2.43	1.50E+00
573.41	2	2	1	94	2	2	2	2	1	1	2.25	5.00E-01
578.19	2	2	1	95	3	4	4	4	1	1	2.72	3.50E+00
585.97	2	2	1	96	3	4	4	3	0	1	2.28	5.00E-01
590.76	2	2	1	97	3	3	3	3	1	1	2.47	5.00E-01
595.54	2	2	1	98	4	4	4	4	1	1	1.7	3.50E+00
603.32	2	2	1	99	1	1	1	1	1	1	2.29	5.00E-01
608.11	2	2	1	100	2	2	2	2	1	1	2.26	5.50E+00
