onset	duration	Block	Phase	Trial	Cue	Image	CorrResp	Resp	Accuracy	ISI	RT_from_CueOnset	ITI
514.85	2	2	1	85	4	4	4	4	1	1	2.43	5.00E-01
519.63	2	2	1	86	3	3	3	3	1	1	2.71	4.50E+00
528.42	2	2	1	87	2	2	2	2	1	1	2.2	5.50E+00
538.2	2	2	1	88	2	2	2	2	1	1	2.2	8
550.48	2	2	1	89	1	2	2	2	1	1	2.2	3.50E+00
558.27	2	2	1	90	3	3	3	3	1	1	2.61	5.00E-01
563.05	2	2	1	91	3	4	4	4	1	1	2.6	5.00E-01
567.83	2	2	1	92	2	1	1	1	1	1	2.48	1.50E+00
573.62	2	2	1	93	3	3	3	3	1	1	2.43	5.00E-01
578.4	2	2	1	94	4	4	4	4	1	1	2.16	5.00E-01
583.19	2	2	1	95	2	1	1	1	1	1	2.47	5.00E-01
587.97	2	2	1	96	4	3	3	3	1	1	2.45	2.50E+00
594.75	2	2	1	97	1	2	2	2	1	1	2.34	5.00E-01
599.54	2	2	1	98	1	1	1	1	1	1	2.31	2.50E+00
606.32	2	2	1	99	4	3	3	3	1	1	2.52	1.50E+00
612.1	2	2	1	100	4	4	4	4	1	1	2.55	1.50E+00
