onset	duration	Block	Phase	Trial	Cue	Image	CorrResp	Resp	Accuracy	ISI	RT_from_CueOnset	ITI
346.66	2	1	1	58	2	1	1	1	1	1	1.27	3.50E+00
354.45	2	1	1	59	1	1	1	1	1	1	2.67	1.50E+00
360.23	2	1	1	60	2	2	2	2	1	1	2.41	1.50E+00
366.02	2	1	1	61	1	1	1	1	1	1	2.58	8
378.28	2	1	1	62	4	3	3	3	1	1	2.67	5.00E-01
383.07	2	1	1	63	4	4	4	3	0	1	2.26	1.50E+00
388.85	2	1	1	64	3	3	3	3	1	1	2.57	5.00E-01
393.63	2	1	1	65	1	2	2	2	1	1	3.13	5.50E+00
403.42	2	1	1	66	1	2	2	2	1	1	2.53	1.50E+00
409.2	2	1	1	67	2	2	2	2	1	1	2.48	2.50E+00
415.99	2	1	1	68	1	2	2	2	1	1	2.56	1.50E+00
421.77	2	1	1	69	1	2	2	2	1	1	2.56	2.50E+00
428.55	2	1	1	70	3	3	3	3	1	1	2.65	5.00E-01
433.34	2	1	1	71	1	2	2	2	1	1	2.55	2.50E+00
440.12	2	1	1	72	3	4	4	4	1	1	2.5	5.00E-01
444.9	2	1	1	73	4	4	4	4	1	1	2.46	5.00E-01
449.69	2	1	1	74	1	1	1	1	1	1	2.62	5.50E+00
459.47	2	1	1	75	1	1	1	1	1	1	2.31	1.50E+00
465.26	2	1	1	76	3	3	3	3	1	1	2.53	4.50E+00
474.04	2	1	1	77	1	2	2	3	0	1	0.58	5.00E-01
478.82	2	1	1	78	3	3	3	3	1	1	2.44	3.50E+00
486.61	2	1	1	79	2	1	1	1	1	1	2.37	2.50E+00
493.39	2	1	1	80	4	4	4	4	1	1	2.54	1.50E+00
499.17	2	1	1	81	2	2	2	2	1	1	2.42	5.00E-01
503.96	2	1	1	82	2	2	2	2	1	1	2.52	1.50E+00
509.74	2	1	1	83	2	2	2	2	1	1	2.34	1.50E+00
515.53	2	1	1	84	2	1	1	1	1	1	2.41	5.00E-01
520.31	2	1	1	85	2	2	2	1	0	1	1.57	1.50E+00
526.09	2	1	1	86	4	4	4	4	1	1	2.53	5.00E-01
530.88	2	1	1	87	2	2	2	2	1	1	2.38	5.00E-01
535.66	2	1	1	88	2	2	2	2	1	1	2.28	5.00E-01
540.44	2	1	1	89	2	1	1	2	0	1	0.94	5.00E-01
545.23	2	1	1	90	4	3	3	3	1	1	2.57	3.50E+00
553.01	2	1	1	91	4	3	3	3	1	1	1.01	5.00E-01
557.79	2	1	1	92	1	1	1	1	1	1	2.66	1.50E+00
563.56	2	1	1	93	3	4	4	1	0	1	1.45	2.50E+00
570.35	2	1	1	94	3	4	4	4	1	1	2.3	5.00E-01
575.13	2	1	1	95	3	3	3	3	1	1	2.32	5.50E+00
584.91	2	1	1	96	3	3	3	3	1	1	2.46	3.50E+00
592.7	2	1	1	97	1	2	2	2	1	1	2.6	5.50E+00
602.48	2	1	1	98	2	1	1	1	1	1	2.55	5.00E-01
607.26	2	1	1	99	2	1	1	1	1	1	0.82	1.50E+00
613.05	2	1	1	100	3	3	3	3	1	1	2.47	5.00E-01
