onset	duration	Block	Phase	Trial	Cue	Image	CorrResp	Resp	Accuracy	ISI	RT_from_CueOnset	ITI
509.75	2	2	1	85	3	3	3	3	1	1	2.36	5.00E-01
514.53	2	2	1	86	4	4	4	4	1	1	0.92	1.50E+00
520.32	2	2	1	87	4	4	4	4	1	1	0.71	5.00E-01
525.08	2	2	1	88	1	1	1	1	1	1	1.01	1.50E+00
530.87	2	2	1	89	1	1	1	1	1	1	0.79	8
543.13	2	2	1	90	4	4	4	4	1	1	0.84	1.50E+00
548.92	2	2	1	91	3	3	3	3	1	1	1.21	5.00E-01
553.7	2	2	1	92	1	1	1	4	0	1	0.74	3.50E+00
561.48	2	2	1	93	2	2	2	2	1	1	0.67	5.00E-01
566.27	2	2	1	94	2	2	2	2	1	1	0.75	3.50E+00
574.05	2	2	1	95	2	1	1	2	0	1	0.5	5.00E-01
578.84	2	2	1	96	3	3	3	3	1	1	0.78	4.50E+00
587.62	2	2	1	97	1	2	2	1	0	1	1.28	5.50E+00
597.4	2	2	1	98	3	4	4	3	0	1	0.65	5.00E-01
602.19	2	2	1	99	1	1	1	2	0	1	1.5	5.50E+00
611.97	2	2	1	100	1	1	1	1	1	1	1.07	1.50E+00
