onset	duration	Block	Phase	Trial	Cue	Image	CorrResp	Resp	Accuracy	ISI	RT_from_CueOnset	ITI
548.76	2	2	1	90	2	2	2	2	1	1	1.07	1.50E+00
554.54	2	2	1	91	3	4	4	3	0	1	0.73	5.50E+00
564.33	2	2	1	92	2	1	1	2	0	1	1.34	5.00E-01
569.11	2	2	1	93	2	2	2	2	1	1	1	5.00E-01
573.89	2	2	1	94	3	4	4	3	0	1	1.07	5.00E-01
578.68	2	2	1	95	1	1	1	2	0	1	1.28	5.00E-01
583.46	2	2	1	96	2	2	2	2	1	1	1.3	2.50E+00
590.24	2	2	1	97	4	4	4	3	0	1	1.2	1.50E+00
596.03	2	2	1	98	4	4	4	4	1	1	0.98	8
608.31	2	2	1	99	4	4	4	3	0	1	0.75	5.00E-01
613.1	2	2	1	100	1	1	1	2	0	1	1.02	5.00E-01
