onset	duration	Block	Phase	Trial	Cue	Image	CorrResp	Resp	Accuracy	ISI	RT_from_CueOnset	ITI
227.08	2	1	1	40	4	4	4	4	1	1	2.29	5.00E-01
231.86	2	1	1	41	2	2	2	2	1	1	2.17	2.50E+00
238.65	2	1	1	42	3	3	3	3	1	1	2.38	2.50E+00
245.43	2	1	1	43	1	1	1	1	1	1	2.21	5.50E+00
255.21	2	1	1	44	1	2	2	1	0	1	1.45	5.50E+00
265	2	1	1	45	1	1	1	1	1	1	2.12	5.00E-01
269.78	2	1	1	46	2	2	2	2	1	1	2.23	2.50E+00
276.57	2	1	1	47	4	4	4	3	0	1	2.24	5.00E-01
281.35	2	1	1	48	2	2	2	2	1	1	2.31	5.00E-01
286.13	2	1	1	49	2	2	2	2	1	1	2.17	5.50E+00
295.92	2	1	1	50	3	3	3	3	1	1	2.39	5.00E-01
300.7	2	1	1	51	4	3	3	3	1	1	2.55	1.50E+00
306.48	2	1	1	52	4	3	3	3	1	1	2.17	3.50E+00
314.27	2	1	1	53	2	1	1	1	1	1	2.32	5.50E+00
324.05	2	1	1	54	3	4	4	4	1	1	2.41	5.00E-01
328.84	2	1	1	55	1	1	1	1	1	1	2.26	1.50E+00
334.62	2	1	1	56	3	3	3	3	1	1	2.2	3.50E+00
342.4	2	1	1	57	3	3	3	3	1	1	2.24	1.50E+00
348.19	2	1	1	58	1	1	1	1	1	1	2.16	8
360.47	2	1	1	59	3	4	4	3	0	1	1.36	5.00E-01
365.25	2	1	1	60	4	3	3	3	1	1	2.32	1.50E+00
371.04	2	1	1	61	2	2	2	2	1	1	2.24	5.00E-01
375.82	2	1	1	62	2	2	2	2	1	1	2.14	2.50E+00
382.61	2	1	1	63	3	3	3	3	1	1	2.49	5.00E-01
387.39	2	1	1	64	3	3	3	3	1	1	2.34	4.50E+00
396.17	2	1	1	65	3	4	4	3	0	1	2.29	3.50E+00
403.96	2	1	1	66	2	2	2	2	1	1	2.45	5.00E-01
408.74	2	1	1	67	2	2	2	1	0	1	1.67	3.50E+00
416.53	2	1	1	68	3	4	4	4	1	1	2.45	3.50E+00
424.31	2	1	1	69	1	2	2	2	1	1	2.39	5.00E-01
429.09	2	1	1	70	4	3	3	3	1	1	2.34	1.50E+00
434.88	2	1	1	71	1	1	1	1	1	1	2.29	3.50E+00
442.66	2	1	1	72	4	4	4	3	0	1	0.99	5.00E-01
447.44	2	1	1	73	2	2	2	2	1	1	2.37	2.50E+00
454.23	2	1	1	74	4	3	3	3	1	1	2.42	8
466.51	2	1	1	75	2	2	2	2	1	1	2.32	5.50E+00
476.3	2	1	1	76	3	3	3	3	1	1	2.61	1.50E+00
482.08	2	1	1	77	3	4	4	4	1	1	2.39	3.50E+00
489.86	2	1	1	78	1	1	1	1	1	1	2.23	5.00E-01
494.65	2	1	1	79	1	1	1	1	1	1	2.19	5.00E-01
499.43	2	1	1	80	4	3	3	3	1	1	2.17	5.50E+00
509.21	2	1	1	81	3	3	3	3	1	1	2.32	5.00E-01
514	2	1	1	82	2	2	2	2	1	1	2.14	5.00E-01
518.78	2	1	1	83	2	2	2	2	1	1	1.08	2.50E+00
525.57	2	1	1	84	4	4	4	4	1	1	0.75	1.50E+00
531.35	2	1	1	85	3	4	4	4	1	1	0.7	5.00E-01
536.13	2	1	1	86	2	2	2	1	0	1	0.73	5.00E-01
540.92	2	1	1	87	1	1	1	2	0	1	0.75	5.00E-01
545.7	2	1	1	88	2	2	2	2	1	1	2.27	5.00E-01
550.48	2	1	1	89	4	4	4	4	1	1	2.43	5.00E-01
555.27	2	1	1	90	4	4	4	4	1	1	2.37	5.00E-01
560.05	2	1	1	91	1	1	1	1	1	1	2.32	5.00E-01
564.84	2	1	1	92	3	4	4	4	1	1	2.57	5.00E-01
569.62	2	1	1	93	3	4	4	4	1	1	2.28	5.00E-01
574.4	2	1	1	94	3	3	3	3	1	1	2.37	1.50E+00
580.19	2	1	1	95	1	1	1	1	1	1	2.21	4.50E+00
588.97	2	1	1	96	2	1	1	1	1	1	0.56	2.50E+00
595.75	2	1	1	97	1	1	1	2	0	1	1.23	5.00E-01
600.54	2	1	1	98	4	3	3	3	1	1	2.41	2.50E+00
607.32	2	1	1	99	2	2	2	2	1	1	2.2	5.00E-01
612.1	2	1	1	100	1	1	1	2	0	1	1.13	1.50E+00
